Datetime,Open,High,Low,Close,Adj Close,Volume
2021-02-15 09:15:00+05:30,7629.14990234375,7630.0,7602.0,7617.5,7617.5,4880
2021-02-15 09:17:00+05:30,7617.5,7624.64990234375,7610.0,7622.0,7622.0,5460
2021-02-15 09:19:00+05:30,7620.0,7629.35009765625,7606.10009765625,7606.14990234375,7606.14990234375,5990
2021-02-15 09:21:00+05:30,7609.39990234375,7618.14990234375,7605.2998046875,7608.0,7608.0,2943
2021-02-15 09:23:00+05:30,7611.14990234375,7620.0,7608.0,7614.14990234375,7614.14990234375,3276
2021-02-15 09:25:00+05:30,7615.0498046875,7617.89990234375,7601.0,7605.64990234375,7605.64990234375,5115
2021-02-15 09:27:00+05:30,7608.0,7614.0,7603.14990234375,7611.10009765625,7611.10009765625,3303
2021-02-15 09:29:00+05:30,7611.25,7618.75,7603.0,7605.0,7605.0,3832
2021-02-15 09:31:00+05:30,7605.0,7615.0,7604.4501953125,7615.0,7615.0,3672
2021-02-15 09:33:00+05:30,7614.9501953125,7641.9501953125,7612.25,7639.4501953125,7639.4501953125,10747
2021-02-15 09:35:00+05:30,7639.89990234375,7639.89990234375,7620.60009765625,7632.75,7632.75,4419
2021-02-15 09:37:00+05:30,7630.2001953125,7632.89990234375,7615.60009765625,7622.89990234375,7622.89990234375,3586
2021-02-15 09:39:00+05:30,7621.0,7626.0,7615.0,7620.0,7620.0,2264
2021-02-15 09:41:00+05:30,7619.39990234375,7623.7001953125,7615.0,7619.0,7619.0,3122
2021-02-15 09:43:00+05:30,7615.0,7615.0,7601.0,7601.0498046875,7601.0498046875,6235
2021-02-15 09:45:00+05:30,7601.0498046875,7605.9501953125,7580.60009765625,7585.0,7585.0,12841
2021-02-15 09:47:00+05:30,7585.0,7597.5,7584.60009765625,7595.0,7595.0,5235
2021-02-15 09:49:00+05:30,7594.39990234375,7609.4501953125,7594.39990234375,7600.0,7600.0,5135
2021-02-15 09:51:00+05:30,7602.35009765625,7602.89990234375,7593.5,7600.0,7600.0,3423
2021-02-15 09:53:00+05:30,7601.89990234375,7603.0,7598.0,7602.89990234375,7602.89990234375,1641
2021-02-15 09:55:00+05:30,7602.89990234375,7610.0,7602.89990234375,7607.0,7607.0,2535
2021-02-15 09:57:00+05:30,7607.9501953125,7609.39990234375,7594.5498046875,7600.0,7600.0,4049
2021-02-15 09:59:00+05:30,7597.25,7600.0,7590.0,7590.2998046875,7590.2998046875,3159
2021-02-15 10:01:00+05:30,7590.0,7596.7998046875,7585.5,7590.0,7590.0,2547
2021-02-15 10:03:00+05:30,7587.60009765625,7591.0498046875,7580.0,7589.10009765625,7589.10009765625,3909
2021-02-15 10:05:00+05:30,7587.5498046875,7591.2998046875,7587.0,7588.0,7588.0,985
2021-02-15 10:07:00+05:30,7588.0,7600.0,7588.0,7596.89990234375,7596.89990234375,1805
