Datetime,Open,High,Low,Close,Adj Close,Volume
2021-02-19 09:15:00+05:30,774.6500244140625,778.9500122070312,764.5999755859375,767.0,767.0,57779
2021-02-19 09:30:00+05:30,766.5999755859375,772.9500122070312,765.8499755859375,771.5999755859375,771.5999755859375,29846
2021-02-19 09:45:00+05:30,772.2000122070312,774.25,770.0499877929688,772.9500122070312,772.9500122070312,16115
2021-02-19 10:00:00+05:30,773.5999755859375,778.1500244140625,772.7999877929688,776.5499877929688,776.5499877929688,181667
2021-02-19 10:15:00+05:30,776.75,780.0,775.5,778.75,778.75,67556
2021-02-19 10:30:00+05:30,778.2000122070312,781.9500122070312,777.5,779.4000244140625,779.4000244140625,57326
2021-02-19 10:45:00+05:30,779.0,779.1500244140625,776.1500244140625,777.0,777.0,42546
2021-02-19 11:00:00+05:30,776.5,776.9500122070312,771.9000244140625,773.0999755859375,773.0999755859375,40602
2021-02-19 11:15:00+05:30,773.7000122070312,779.0999755859375,771.2000122070312,779.0999755859375,779.0999755859375,63030
2021-02-19 11:30:00+05:30,779.7000122070312,781.5999755859375,775.7999877929688,780.6500244140625,780.6500244140625,53816
2021-02-19 11:45:00+05:30,780.6500244140625,784.0,780.6500244140625,783.7999877929688,783.7999877929688,66546
2021-02-19 12:00:00+05:30,783.7999877929688,784.9500122070312,778.7000122070312,778.7000122070312,778.7000122070312,80062
2021-02-19 12:15:00+05:30,778.9500122070312,779.5999755859375,777.5999755859375,779.0,779.0,36516
2021-02-19 12:30:00+05:30,778.75,781.5,778.0999755859375,778.75,778.75,29824
2021-02-19 12:45:00+05:30,778.75,778.75,775.9500122070312,776.4500122070312,776.4500122070312,26824
2021-02-19 13:00:00+05:30,776.5499877929688,777.0,773.9000244140625,776.3499755859375,776.3499755859375,30144
2021-02-19 13:15:00+05:30,776.3499755859375,779.5999755859375,772.2000122070312,773.0499877929688,773.0499877929688,48644
2021-02-19 13:30:00+05:30,773.0,774.2999877929688,770.0,770.0,770.0,38882
2021-02-19 13:45:00+05:30,770.0,770.4000244140625,767.25,769.0,769.0,44132
2021-02-19 14:00:00+05:30,769.0,769.0,753.2999877929688,753.2999877929688,753.2999877929688,108512
2021-02-19 14:15:00+05:30,753.3499755859375,768.0,753.2999877929688,767.3499755859375,767.3499755859375,79506
2021-02-19 14:30:00+05:30,767.9500122070312,770.0,764.9500122070312,766.25,766.25,85856
2021-02-19 14:45:00+05:30,766.6500244140625,766.9500122070312,763.4500122070312,764.5499877929688,764.5499877929688,219386
2021-02-19 15:00:00+05:30,764.5499877929688,772.5999755859375,764.5499877929688,771.8499755859375,771.8499755859375,61702
2021-02-19 15:15:00+05:30,772.0,774.0,768.25,769.7000122070312,769.7000122070312,55672
