Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,121.4000015258789,125.5,121.30000305175781,123.80000305175781,112.37496948242188,6640773
2018-01-02,124.94999694824219,125.69999694824219,122.25,123.6500015258789,112.23880004882812,5576051
2018-01-03,124.5,124.75,123.05000305175781,123.75,112.32957458496094,3126273
2018-01-04,124.25,125.94999694824219,123.75,125.30000305175781,113.73653411865234,4371234
2018-01-05,125.5,126.4000015258789,124.4000015258789,125.05000305175781,113.50960540771484,3271513
2018-01-08,125.25,126.94999694824219,124.80000305175781,126.69999694824219,115.00732421875,3575815
2018-01-09,126.5999984741211,128.3000030517578,125.75,126.5,114.82579040527344,3735576
2018-01-10,126.5,127.25,124.0999984741211,124.80000305175781,113.28267669677734,2433431
2018-01-11,124.69999694824219,128.60000610351562,124.0999984741211,127.8499984741211,116.05120086669922,5302786
2018-01-12,129.25,129.25,124.69999694824219,126.19999694824219,114.55347442626953,4300004
2018-01-15,126.3499984741211,126.94999694824219,124.4000015258789,124.5999984741211,113.10113525390625,2868911
2018-01-16,124.55000305175781,125.5,120.19999694824219,121.0,109.83335876464844,4442672
2018-01-17,120.80000305175781,122.3499984741211,118.1500015258789,122.0,110.74107360839844,4157893
2018-01-18,122.25,123.0999984741211,118.6500015258789,119.25,108.24486541748047,4511605
2018-01-19,119.4000015258789,122.05000305175781,119.05000305175781,120.19999694824219,109.10718536376953,5320281
2018-01-22,121.0,121.0,119.0999984741211,120.0,108.92565155029297,2963447
2018-01-23,120.0,122.0,120.0,121.0,109.83335876464844,3762017
2018-01-24,121.0,122.5,120.05000305175781,121.5,110.28722381591797,5027861
2018-01-25,121.25,121.8499984741211,118.25,118.75,107.79100799560547,5378184
2018-01-29,119.4000015258789,119.80000305175781,117.19999694824219,117.5999984741211,106.74713897705078,2880079
2018-01-30,117.44999694824219,118.75,116.75,117.3499984741211,106.52020263671875,2998357
2018-01-31,117.0999984741211,118.5,115.0,116.80000305175781,106.0209732055664,5522906
2018-02-01,118.0,119.0,115.30000305175781,117.0,106.20250701904297,6983235
2018-02-02,115.0999984741211,116.5,110.05000305175781,110.94999694824219,100.7108383178711,10086451
2018-02-05,110.80000305175781,113.94999694824219,107.0999984741211,112.3499984741211,101.98163604736328,5860031
2018-02-06,108.0,110.80000305175781,105.4000015258789,108.55000305175781,98.5323257446289,7313821
2018-02-07,110.4000015258789,110.94999694824219,108.0999984741211,109.4000015258789,99.30388641357422,4438692
2018-02-08,110.30000305175781,111.94999694824219,109.3499984741211,110.1500015258789,99.98467254638672,3906768
2018-02-09,108.9000015258789,109.80000305175781,108.0999984741211,109.30000305175781,99.2131118774414,3653807
2018-02-12,110.55000305175781,112.0999984741211,109.5999984741211,111.25,100.983154296875,4612747
2018-02-14,111.0,112.8499984741211,109.8499984741211,111.25,100.983154296875,4691167
2018-02-15,111.5,111.75,108.19999694824219,108.8499984741211,98.80463409423828,4075392
2018-02-16,109.0999984741211,109.75,106.3499984741211,107.1500015258789,97.26152801513672,5078197
2018-02-19,107.5,108.19999694824219,105.19999694824219,106.5999984741211,96.76228332519531,3019040
2018-02-20,106.5999984741211,107.0999984741211,104.80000305175781,105.69999694824219,95.9453353881836,3041262
2018-02-21,106.30000305175781,106.4000015258789,103.30000305175781,104.5999984741211,94.94685363769531,5085209
2018-02-22,104.55000305175781,106.5999984741211,103.94999694824219,104.6500015258789,94.99224090576172,7970917
2018-02-23,105.19999694824219,108.25,104.69999694824219,107.80000305175781,97.8515396118164,5622029
2018-02-26,108.5999984741211,112.05000305175781,108.0,110.3499984741211,100.16620635986328,8082628
2018-02-27,110.55000305175781,110.9000015258789,107.05000305175781,107.4000015258789,97.48845672607422,5554775
2018-02-28,106.5,106.6500015258789,105.0,105.0999984741211,95.40071868896484,6866804
2018-03-01,104.69999694824219,105.5999984741211,102.0999984741211,102.44999694824219,92.99526977539062,5933557
2018-03-05,101.44999694824219,102.1500015258789,101.0999984741211,101.75,92.35987091064453,6369449
2018-03-06,101.0,101.55000305175781,98.30000305175781,99.0,91.48201751708984,7225144
2018-03-07,98.4000015258789,98.44999694824219,95.0999984741211,95.30000305175781,88.06299591064453,7854861
2018-03-08,94.9000015258789,94.94999694824219,89.30000305175781,91.9000015258789,84.92118835449219,12409532
2018-03-09,92.0,94.5,91.9000015258789,93.0999984741211,86.0300521850586,7680222
2018-03-12,93.4000015258789,93.8499984741211,86.0999984741211,88.25,81.5483627319336,12617836
2018-03-13,89.19999694824219,91.8499984741211,86.19999694824219,89.8499984741211,83.02685546875,12792730
2018-03-14,88.6500015258789,89.30000305175781,86.0999984741211,86.69999694824219,80.1160659790039,16406495
2018-03-15,86.4000015258789,88.75,86.25,88.05000305175781,81.36355590820312,10005593
2018-03-16,88.4000015258789,90.44999694824219,87.5,88.0,81.31734466552734,15307224
2018-03-19,88.05000305175781,88.69999694824219,84.6500015258789,87.69999694824219,81.04012298583984,12226065
2018-03-20,87.05000305175781,89.5999984741211,86.80000305175781,88.94999694824219,82.19520568847656,9470767
2018-03-21,89.5,91.25,88.0999984741211,89.0,82.24140930175781,8462253
2018-03-22,89.4000015258789,89.4000015258789,86.5999984741211,86.80000305175781,80.2084732055664,4815269
2018-03-23,85.05000305175781,85.55000305175781,83.30000305175781,85.1500015258789,78.68377685546875,6746446
2018-03-26,85.0,87.25,84.30000305175781,86.94999694824219,80.34708404541016,5264676
2018-03-27,88.5,90.05000305175781,88.0,88.4000015258789,81.68697357177734,8603279
2018-03-28,87.4000015258789,87.4000015258789,85.1500015258789,85.6500015258789,79.14580535888672,10381168
2018-04-02,85.0999984741211,87.75,85.0999984741211,87.0999984741211,80.48568725585938,4255672
2018-04-03,86.5999984741211,88.25,86.1500015258789,87.8499984741211,81.1787338256836,3559037
2018-04-04,88.44999694824219,89.44999694824219,85.5999984741211,86.05000305175781,79.51543426513672,6746709
2018-04-05,86.94999694824219,88.5999984741211,86.75,88.0999984741211,81.40975189208984,4762849
2018-04-06,88.0,89.94999694824219,87.69999694824219,89.5999984741211,82.79584503173828,3209240
2018-04-09,90.0,90.55000305175781,88.8499984741211,89.69999694824219,82.88824462890625,2659550
2018-04-10,89.9000015258789,90.0999984741211,87.9000015258789,88.30000305175781,81.59456634521484,3384134
2018-04-11,88.4000015258789,89.25,87.19999694824219,88.75,82.01039123535156,3296682
2018-04-12,88.80000305175781,89.19999694824219,86.5,87.0999984741211,80.48568725585938,4714218
2018-04-13,87.0999984741211,87.69999694824219,86.0,86.3499984741211,79.79264831542969,3824970
2018-04-16,85.80000305175781,87.80000305175781,85.44999694824219,87.5,80.85531616210938,2414450
2018-04-17,88.0,88.4000015258789,86.5,87.3499984741211,80.71670532226562,2317447
2018-04-18,87.5,87.69999694824219,86.25,86.4000015258789,79.83885192871094,1948745
2018-04-19,86.4000015258789,86.9000015258789,85.69999694824219,85.9000015258789,79.37682342529297,2798394
2018-04-20,85.80000305175781,86.6500015258789,85.19999694824219,85.3499984741211,78.86858367919922,2801817
2018-04-23,85.55000305175781,86.55000305175781,85.25,85.6500015258789,79.14580535888672,2489151
2018-04-24,85.69999694824219,86.25,85.0,85.0999984741211,78.6375732421875,3612251
2018-04-25,85.19999694824219,85.94999694824219,84.5999984741211,85.05000305175781,78.59136962890625,2641577
2018-04-26,85.05000305175781,85.4000015258789,82.6500015258789,82.94999694824219,76.65084075927734,7626649
2018-04-27,83.25,86.80000305175781,83.25,86.30000305175781,79.74644470214844,5397328
2018-04-30,87.0999984741211,88.3499984741211,86.44999694824219,87.94999694824219,81.2711410522461,3112734
2018-05-02,88.4000015258789,90.1500015258789,85.30000305175781,85.69999694824219,79.19200134277344,7334954
2018-05-03,85.4000015258789,86.05000305175781,83.5,85.0,78.545166015625,5325682
2018-05-04,84.5,86.4000015258789,83.19999694824219,84.19999694824219,77.80591583251953,5960916
2018-05-07,85.0,86.6500015258789,84.75,85.9000015258789,79.37682342529297,4456218
2018-05-08,86.0,86.69999694824219,84.19999694824219,84.4000015258789,77.99073028564453,5632054
