Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,194.0,194.4499969482422,191.5,191.75,160.62232971191406,1062521
2018-01-02,192.39999389648438,193.6999969482422,190.0500030517578,191.25,160.2034912109375,1017574
2018-01-03,192.25,193.0500030517578,190.8000030517578,191.25,160.2034912109375,1145436
2018-01-04,191.5,192.60000610351562,190.60000610351562,191.4499969482422,160.3710174560547,784557
2018-01-05,192.35000610351562,196.5,189.5,195.0,163.34474182128906,4128764
2018-01-08,195.85000610351562,195.85000610351562,191.5,192.85000610351562,161.5437774658203,1778089
2018-01-09,193.35000610351562,193.75,191.5,191.89999389648438,160.74798583984375,1184873
2018-01-10,192.0,192.75,190.39999389648438,190.89999389648438,159.9103240966797,945474
2018-01-11,191.0500030517578,194.25,190.0500030517578,192.35000610351562,161.12493896484375,1332356
2018-01-12,192.5,193.5,189.14999389648438,190.1999969482422,159.32394409179688,1445067
2018-01-15,191.14999389648438,192.9499969482422,190.6999969482422,192.10000610351562,160.91552734375,1228805
2018-01-16,192.3000030517578,194.14999389648438,188.75,189.25,158.52818298339844,1557078
2018-01-17,189.5,190.39999389648438,186.5500030517578,189.9499969482422,159.1145477294922,795601
2018-01-18,190.0,191.35000610351562,185.5,186.4499969482422,156.1826934814453,1368563
2018-01-19,186.8000030517578,188.5,186.0,187.75,157.27166748046875,996986
2018-01-22,187.6999969482422,189.8000030517578,187.0,187.89999389648438,157.3973388671875,1762408
2018-01-23,188.0,190.89999389648438,188.0,188.85000610351562,158.193115234375,2626243
2018-01-24,188.85000610351562,189.60000610351562,185.0500030517578,187.0,156.64344787597656,2049784
2018-01-25,187.64999389648438,187.8000030517578,182.0500030517578,182.89999389648438,153.208984375,3168677
2018-01-29,183.10000610351562,187.10000610351562,183.10000610351562,185.39999389648438,155.30316162109375,1673756
2018-01-30,186.75,186.8000030517578,183.4499969482422,184.14999389648438,154.25607299804688,1273527
2018-01-31,183.10000610351562,187.14999389648438,182.0,185.39999389648438,155.30316162109375,2949770
2018-02-01,184.5,187.0,180.64999389648438,183.75,153.92100524902344,1937262
2018-02-02,182.8000030517578,183.6999969482422,176.0,179.6999969482422,150.52847290039062,2530727
2018-02-05,177.0,181.5500030517578,173.3000030517578,180.75,151.40802001953125,1767506
2018-02-06,178.0,185.8000030517578,171.5,179.4499969482422,150.31906127929688,6116257
2018-02-07,185.0,189.35000610351562,182.39999389648438,187.75,157.27166748046875,4537728
2018-02-08,189.5,195.25,188.25,194.64999389648438,163.0515594482422,3913982
2018-02-09,191.0,197.0,189.60000610351562,196.1999969482422,164.34996032714844,2295290
2018-02-12,198.0,200.0,195.5,198.1999969482422,166.02529907226562,1967195
2018-02-14,199.0,199.75,196.0,197.8000030517578,165.69021606445312,1232984
2018-02-15,197.6999969482422,198.85000610351562,196.0,197.89999389648438,165.77398681640625,1433888
2018-02-16,197.0500030517578,198.1999969482422,193.9499969482422,195.0500030517578,163.38665771484375,767006
2018-02-19,194.6999969482422,195.5,189.3000030517578,191.6999969482422,160.58045959472656,648649
2018-02-20,191.5500030517578,193.89999389648438,189.60000610351562,190.10000610351562,159.24020385742188,564719
2018-02-21,191.0,194.0,190.0,193.8000030517578,162.3395538330078,716724
2018-02-22,193.6999969482422,193.6999969482422,187.39999389648438,188.25,157.69052124023438,2065324
2018-02-23,188.35000610351562,194.5500030517578,188.25,193.64999389648438,162.2139129638672,1036125
2018-02-26,193.10000610351562,198.8000030517578,193.10000610351562,198.1999969482422,166.02529907226562,1490460
2018-02-27,198.6999969482422,201.89999389648438,196.8000030517578,201.39999389648438,168.70579528808594,2798832
2018-02-28,200.0,202.8000030517578,199.0500030517578,201.9499969482422,169.16653442382812,1432856
2018-03-01,201.0,203.89999389648438,200.0,201.8000030517578,169.04087829589844,1833770
2018-03-05,199.9499969482422,201.6999969482422,197.0,200.8000030517578,168.2032012939453,2793744
2018-03-06,200.25,204.85000610351562,200.0,201.75,168.9989776611328,2524304
2018-03-07,201.10000610351562,201.3000030517578,198.25,199.89999389648438,167.44932556152344,1517182
2018-03-08,200.0,203.89999389648438,197.75,202.75,169.836669921875,1647358
2018-03-09,205.0,206.0,202.35000610351562,204.39999389648438,171.21881103515625,1980084
2018-03-12,205.6999969482422,208.14999389648438,203.60000610351562,207.0,173.3967742919922,3706009
2018-03-13,208.4499969482422,208.6999969482422,204.9499969482422,205.75,172.34963989257812,1822015
2018-03-14,205.14999389648438,209.0,204.0,206.35000610351562,172.8522491455078,1559367
2018-03-15,206.9499969482422,208.0,204.5,205.10000610351562,171.80519104003906,2128631
2018-03-16,205.0,206.75,204.25,205.14999389648438,171.84706115722656,2126149
2018-03-19,205.89999389648438,206.35000610351562,199.0,200.64999389648438,168.07754516601562,1950392
2018-03-20,200.10000610351562,203.5,199.10000610351562,202.25,169.41781616210938,1300793
2018-03-21,203.0500030517578,206.75,201.39999389648438,203.3000030517578,170.29739379882812,2277823
2018-03-22,202.4499969482422,203.5500030517578,199.39999389648438,200.3000030517578,167.7843780517578,727003
2018-03-23,198.60000610351562,200.25,196.14999389648438,199.3000030517578,166.94671630859375,821167
2018-03-26,198.10000610351562,202.9499969482422,196.14999389648438,200.9499969482422,168.328857421875,1299795
2018-03-27,202.0,204.5,200.75,202.60000610351562,169.7110137939453,966503
2018-03-28,201.8000030517578,206.0,201.4499969482422,204.89999389648438,171.6376190185547,1293738
2018-04-02,205.6999969482422,207.5500030517578,204.0,205.0,171.7213897705078,908818
2018-04-03,204.8000030517578,206.6999969482422,203.75,205.35000610351562,172.01458740234375,549951
2018-04-04,205.9499969482422,213.9499969482422,205.9499969482422,207.75,174.02496337890625,2927928
2018-04-05,211.39999389648438,211.39999389648438,206.5500030517578,207.9499969482422,174.1925048828125,1055919
2018-04-06,207.6999969482422,209.60000610351562,205.5500030517578,206.6999969482422,173.1454315185547,559129
2018-04-09,207.6999969482422,208.85000610351562,206.64999389648438,207.60000610351562,173.8993377685547,325713
2018-04-10,207.8000030517578,209.5500030517578,205.6999969482422,207.75,174.02496337890625,588169
2018-04-11,208.39999389648438,208.39999389648438,205.0,206.3000030517578,172.8103790283203,1129042
2018-04-12,206.75,206.75,202.1999969482422,205.1999969482422,171.88894653320312,903371
2018-04-13,204.5500030517578,206.8000030517578,204.5500030517578,205.9499969482422,172.51718139648438,512018
2018-04-16,203.89999389648438,205.89999389648438,203.5,204.60000610351562,171.38632202148438,874527
2018-04-17,204.0,211.5,203.64999389648438,210.85000610351562,176.6217498779297,1138013
2018-04-18,212.9499969482422,213.35000610351562,207.14999389648438,207.8000030517578,174.06686401367188,1699905
2018-04-19,208.0,208.1999969482422,203.5,204.1999969482422,171.05126953125,2373563
2018-04-20,204.39999389648438,204.5500030517578,201.4499969482422,202.1999969482422,169.3759307861328,1304138
2018-04-23,202.60000610351562,203.25,200.0,200.75,168.16131591796875,1000263
2018-04-24,201.0,201.3000030517578,198.0,198.9499969482422,166.65353393554688,1178671
2018-04-25,197.1999969482422,198.8000030517578,195.10000610351562,196.10000610351562,166.35662841796875,814454
2018-04-26,195.5,195.64999389648438,191.60000610351562,192.39999389648438,165.32545471191406,1879381
2018-04-27,193.25,196.6999969482422,192.60000610351562,195.89999389648438,168.3329620361328,911540
2018-04-30,196.0,196.4499969482422,194.0,194.85000610351562,167.43072509765625,446398
2018-05-02,194.8000030517578,202.9499969482422,194.5,200.3000030517578,172.11380004882812,2707155
2018-05-03,200.0,200.1999969482422,194.0,194.8000030517578,167.3877410888672,1512519
2018-05-04,193.10000610351562,193.10000610351562,181.14999389648438,184.64999389648438,158.66604614257812,7333014
2018-05-07,185.5,186.0,180.25,181.60000610351562,156.04525756835938,2639627
2018-05-08,182.0,184.0,180.64999389648438,182.64999389648438,156.947509765625,1245340
2018-05-09,183.3000030517578,183.4499969482422,180.0,181.25,155.7445068359375,893367
2018-05-10,182.75,182.75,177.0,177.64999389648438,152.65110778808594,1414324
2018-05-11,178.0,179.60000610351562,176.64999389648438,178.0,152.95184326171875,1775220
2018-05-14,178.5,180.6999969482422,177.4499969482422,179.8000030517578,154.49856567382812,384815
2018-05-15,179.60000610351562,179.64999389648438,177.0,177.89999389648438,152.86590576171875,1321907
2018-05-16,176.0500030517578,176.6999969482422,173.64999389648438,174.3000030517578,149.7725067138672,1253247
2018-05-17,173.60000610351562,174.89999389648438,171.5500030517578,172.3000030517578,148.05393981933594,1409777
2018-05-18,172.3000030517578,174.39999389648438,171.64999389648438,172.64999389648438,148.3546905517578,508268
2018-05-21,172.64999389648438,173.25,166.0,166.60000610351562,143.1560516357422,953891
2018-05-22,166.0,168.35000610351562,165.5500030517578,167.35000610351562,143.80052185058594,489831
2018-05-23,167.39999389648438,170.35000610351562,166.5,166.8000030517578,143.32791137695312,567558
2018-05-24,167.0,168.75,161.60000610351562,162.75,139.84783935546875,1009600
2018-05-25,164.1999969482422,176.0,163.0,175.3000030517578,150.63180541992188,1997695
2018-05-28,176.0,182.0,175.60000610351562,180.60000610351562,155.18597412109375,2972569
2018-05-29,180.25,181.6999969482422,174.0,175.0,150.37399291992188,1182769
2018-05-30,175.6999969482422,177.25,172.5500030517578,173.0500030517578,148.6984100341797,786492
2018-05-31,173.64999389648438,174.89999389648438,169.0,170.89999389648438,146.8509521484375,1439862
2018-06-01,171.8000030517578,172.60000610351562,169.4499969482422,170.5,146.5072479248047,779779
2018-06-04,171.0,173.5,166.89999389648438,172.14999389648438,147.925048828125,1367342
2018-06-05,172.0,173.10000610351562,168.14999389648438,171.5500030517578,147.4095001220703,826300
2018-06-06,170.39999389648438,175.4499969482422,169.60000610351562,173.9499969482422,149.4717559814453,927653
2018-06-07,173.89999389648438,183.85000610351562,172.89999389648438,182.85000610351562,157.11936950683594,2683114
2018-06-08,182.0,182.39999389648438,172.5,173.5,149.0850830078125,4901689
2018-06-11,173.8000030517578,174.0,167.89999389648438,168.5500030517578,144.83164978027344,5163729
2018-06-12,168.5,171.5,165.75,170.75,146.72207641601562,2025692
2018-06-13,169.5500030517578,172.39999389648438,169.5500030517578,171.0,146.9368896484375,951920
2018-06-14,170.0,172.39999389648438,169.0,171.0500030517578,146.9798583984375,574202
2018-06-15,171.39999389648438,173.89999389648438,169.60000610351562,170.3000030517578,146.3354034423828,1709302
2018-06-18,170.60000610351562,173.3000030517578,170.3000030517578,170.9499969482422,146.89395141601562,1045563
2018-06-19,169.39999389648438,170.39999389648438,167.10000610351562,168.85000610351562,145.08941650390625,1059715
