Date,Open,High,Low,Close,Adj Close,Volume
2019-09-06,63.79999923706055,64.9000015258789,62.79999923706055,63.70000076293945,63.70000076293945,6979117
2019-09-09,63.45000076293945,66.3499984741211,63.099998474121094,66.0999984741211,66.0999984741211,7933209
2019-09-11,66.1500015258789,68.44999694824219,65.8499984741211,68.1500015258789,68.1500015258789,6813652
2019-09-12,68.30000305175781,69.75,67.9000015258789,68.25,68.25,8691994
2019-09-13,67.8499984741211,69.6500015258789,66.0,69.0999984741211,69.0999984741211,7542764
2019-09-16,68.25,69.69999694824219,67.5999984741211,68.4000015258789,68.4000015258789,6411448
2019-09-17,68.0999984741211,68.55000305175781,64.5,64.75,64.75,7062169
2019-09-18,65.44999694824219,66.0999984741211,64.44999694824219,64.94999694824219,64.94999694824219,6316170
2019-09-19,65.0,65.1500015258789,62.5,63.400001525878906,63.400001525878906,6386322
2019-09-20,63.400001525878906,69.69999694824219,61.95000076293945,68.6500015258789,68.6500015258789,16038537
2019-09-23,70.5,72.19999694824219,67.5,71.5999984741211,71.5999984741211,13946736
2019-09-24,71.4000015258789,72.8499984741211,69.69999694824219,70.5999984741211,70.5999984741211,11693496
2019-09-25,70.4000015258789,70.4000015258789,65.69999694824219,66.44999694824219,66.44999694824219,10350823
2019-09-26,66.30000305175781,69.1500015258789,66.25,67.80000305175781,67.80000305175781,8909032
2019-09-27,67.4000015258789,67.75,64.80000305175781,66.19999694824219,66.19999694824219,9184518
2019-09-30,66.19999694824219,66.19999694824219,62.349998474121094,62.95000076293945,62.95000076293945,12141961
2019-10-01,63.5,64.05000305175781,58.70000076293945,61.099998474121094,61.099998474121094,11637480
2019-10-03,60.900001525878906,62.5,59.45000076293945,61.900001525878906,61.900001525878906,9250868
2019-10-04,62.20000076293945,62.70000076293945,59.849998474121094,60.349998474121094,60.349998474121094,10620824
2019-10-07,60.349998474121094,60.75,58.79999923706055,59.5,59.5,6710375
2019-10-09,59.25,62.20000076293945,57.45000076293945,61.599998474121094,61.599998474121094,11049824
2019-10-10,61.0,61.25,59.25,59.900001525878906,59.900001525878906,7031788
2019-10-11,60.25,61.400001525878906,58.29999923706055,59.5,59.5,13567988
2019-10-14,59.849998474121094,61.849998474121094,59.099998474121094,60.04999923706055,60.04999923706055,11056726
2019-10-15,60.20000076293945,61.599998474121094,59.650001525878906,61.25,61.25,6295769
2019-10-16,61.650001525878906,62.599998474121094,60.29999923706055,61.0,61.0,6945121
2019-10-17,60.70000076293945,64.1500015258789,60.5,63.70000076293945,63.70000076293945,8292352
2019-10-18,63.54999923706055,65.30000305175781,62.54999923706055,64.19999694824219,64.19999694824219,9549933
2019-10-22,64.0,66.8499984741211,63.70000076293945,64.30000305175781,64.30000305175781,8759605
2019-10-23,64.5,66.80000305175781,63.599998474121094,66.25,66.25,6537540
2019-10-24,66.6500015258789,67.19999694824219,63.099998474121094,64.05000305175781,64.05000305175781,8562173
2019-10-25,64.0999984741211,66.44999694824219,63.04999923706055,65.8499984741211,65.8499984741211,8463208
2019-10-29,65.9000015258789,68.5,65.5,67.19999694824219,67.19999694824219,6293802
2019-10-30,67.55000305175781,71.4000015258789,66.9000015258789,71.05000305175781,71.05000305175781,11650110
2019-10-31,72.0,72.6500015258789,70.9000015258789,71.25,71.25,14024205
2019-11-01,71.5,75.55000305175781,70.4000015258789,71.0,71.0,40226962
2019-11-04,71.25,73.1500015258789,71.0,71.3499984741211,71.3499984741211,13445702
2019-11-05,71.3499984741211,72.6500015258789,70.0999984741211,70.4000015258789,70.4000015258789,9819361
2019-11-06,70.30000305175781,70.9000015258789,68.6500015258789,69.94999694824219,69.94999694824219,12651773
2019-11-07,70.25,70.6500015258789,68.05000305175781,68.75,68.75,7872854
2019-11-08,68.0,69.19999694824219,66.0999984741211,66.44999694824219,66.44999694824219,8076600
2019-11-11,66.0999984741211,67.6500015258789,66.0,67.1500015258789,67.1500015258789,5110559
2019-11-13,67.19999694824219,67.75,65.0,65.5,65.5,5485479
2019-11-14,65.55000305175781,66.75,63.900001525878906,66.25,66.25,7293774
2019-11-15,66.5999984741211,71.25,66.5999984741211,69.3499984741211,69.3499984741211,19836274
