Datetime,Open,High,Low,Close,Adj Close,Volume
2021-02-22 09:15:00+05:30,887.0,890.1500244140625,879.0,879.4500122070312,879.4500122070312,84499
2021-02-22 09:20:00+05:30,880.7000122070312,884.5,877.8499755859375,880.5,880.5,96081
2021-02-22 09:25:00+05:30,880.7999877929688,883.9500122070312,878.0999755859375,878.2999877929688,878.2999877929688,77212
2021-02-22 09:30:00+05:30,878.4500122070312,879.2999877929688,873.2000122070312,876.1500244140625,876.1500244140625,135936
2021-02-22 09:35:00+05:30,876.0999755859375,876.3499755859375,871.2000122070312,871.7999877929688,871.7999877929688,83096
2021-02-22 09:40:00+05:30,871.25,873.2000122070312,870.5,871.0999755859375,871.0999755859375,62719
2021-02-22 09:45:00+05:30,871.0,871.9500122070312,867.7999877929688,871.3499755859375,871.3499755859375,105680
2021-02-22 09:50:00+05:30,871.0499877929688,871.4000244140625,866.0,867.0,867.0,43281
2021-02-22 09:55:00+05:30,867.0,869.5,863.5999755859375,864.9500122070312,864.9500122070312,85252
2021-02-22 10:00:00+05:30,864.9500122070312,866.0499877929688,863.5999755859375,864.25,864.25,42034
2021-02-22 10:05:00+05:30,864.25,865.75,862.1500244140625,864.3499755859375,864.3499755859375,47260
2021-02-22 10:10:00+05:30,864.3499755859375,865.8499755859375,860.7000122070312,862.0,862.0,81341
2021-02-22 10:15:00+05:30,862.25,862.25,859.0,860.5,860.5,87907
2021-02-22 10:20:00+05:30,860.5,863.6500244140625,860.5,862.9500122070312,862.9500122070312,47855
2021-02-22 10:25:00+05:30,863.3499755859375,864.5499877929688,861.5,864.25,864.25,44915
2021-02-22 10:30:00+05:30,864.1500244140625,868.6500244140625,862.2999877929688,868.0,868.0,141109
2021-02-22 10:35:00+05:30,868.0,870.9000244140625,867.1500244140625,869.2000122070312,869.2000122070312,86241
2021-02-22 10:40:00+05:30,869.25,872.4000244140625,867.4000244140625,872.0,872.0,37591
2021-02-22 10:45:00+05:30,872.0999755859375,875.8499755859375,871.2999877929688,875.0499877929688,875.0499877929688,87496
2021-02-22 10:50:00+05:30,874.9500122070312,876.7999877929688,873.2000122070312,876.7000122070312,876.7000122070312,47285
2021-02-22 10:55:00+05:30,876.5,876.7999877929688,874.5,875.5,875.5,34930
2021-02-22 11:00:00+05:30,875.4500122070312,877.25,873.8499755859375,875.1500244140625,875.1500244140625,47776
2021-02-22 11:05:00+05:30,875.2000122070312,876.75,873.5999755859375,874.4000244140625,874.4000244140625,24676
2021-02-22 11:10:00+05:30,874.6500244140625,875.4000244140625,872.5,874.0,874.0,31311
2021-02-22 11:15:00+05:30,874.0,875.75,871.2999877929688,871.7999877929688,871.7999877929688,32931
2021-02-22 11:20:00+05:30,871.7999877929688,873.0,870.0,870.75,870.75,28448
2021-02-22 11:25:00+05:30,870.9000244140625,872.0,869.5,870.1500244140625,870.1500244140625,24378
