Datetime,Open,High,Low,Close,Adj Close,Volume
2021-02-15 09:15:00+05:30,1602.75,1609.050048828125,1593.550048828125,1607.5999755859375,1607.5999755859375,12654
2021-02-15 09:20:00+05:30,1607.5999755859375,1611.25,1606.9000244140625,1608.0,1608.0,38553
2021-02-15 09:25:00+05:30,1608.0,1613.0,1607.050048828125,1612.0999755859375,1612.0999755859375,18289
2021-02-15 09:30:00+05:30,1612.0,1618.0,1608.0,1615.800048828125,1615.800048828125,66774
2021-02-15 09:35:00+05:30,1615.0999755859375,1616.9000244140625,1612.050048828125,1614.550048828125,1614.550048828125,6686
2021-02-15 09:40:00+05:30,1614.5,1617.4000244140625,1611.0,1611.199951171875,1611.199951171875,8222
2021-02-15 09:45:00+05:30,1611.1500244140625,1619.0,1610.25,1617.1500244140625,1617.1500244140625,18068
2021-02-15 09:50:00+05:30,1617.699951171875,1621.550048828125,1614.800048828125,1616.800048828125,1616.800048828125,17303
2021-02-15 09:55:00+05:30,1616.5999755859375,1619.9000244140625,1615.550048828125,1618.699951171875,1618.699951171875,9126
2021-02-15 10:00:00+05:30,1618.699951171875,1618.699951171875,1615.300048828125,1617.5,1617.5,3728
2021-02-15 10:05:00+05:30,1617.1500244140625,1620.0,1617.1500244140625,1617.300048828125,1617.300048828125,8210
2021-02-15 10:10:00+05:30,1618.0,1618.0,1614.3499755859375,1614.4000244140625,1614.4000244140625,4976
2021-02-15 10:15:00+05:30,1615.050048828125,1616.8499755859375,1613.0999755859375,1616.199951171875,1616.199951171875,4399
2021-02-15 10:20:00+05:30,1616.25,1621.5,1616.25,1620.199951171875,1620.199951171875,15108
2021-02-15 10:25:00+05:30,1620.199951171875,1621.5,1618.699951171875,1619.949951171875,1619.949951171875,7051
2021-02-15 10:30:00+05:30,1619.9000244140625,1620.699951171875,1618.550048828125,1620.050048828125,1620.050048828125,4155
2021-02-15 10:35:00+05:30,1620.050048828125,1621.0,1619.0,1619.9000244140625,1619.9000244140625,1923
2021-02-15 10:40:00+05:30,1619.9000244140625,1620.0,1617.0,1618.75,1618.75,6206
2021-02-15 10:45:00+05:30,1619.0,1619.6500244140625,1617.4000244140625,1618.050048828125,1618.050048828125,2463
2021-02-15 10:50:00+05:30,1619.0,1619.0,1615.0,1616.050048828125,1616.050048828125,4520
2021-02-15 10:55:00+05:30,1616.0999755859375,1616.6500244140625,1615.0,1616.0,1616.0,2158
2021-02-15 11:00:00+05:30,1615.9000244140625,1615.9000244140625,1611.4000244140625,1612.5,1612.5,5281
2021-02-15 11:05:00+05:30,1612.5,1613.9000244140625,1612.0,1612.5,1612.5,2540
2021-02-15 11:10:00+05:30,1613.5999755859375,1614.0,1612.3499755859375,1613.5999755859375,1613.5999755859375,1212
2021-02-15 11:15:00+05:30,1613.5999755859375,1616.0,1612.5,1615.8499755859375,1615.8499755859375,3439
2021-02-15 11:20:00+05:30,1615.8499755859375,1616.0,1614.199951171875,1616.0,1616.0,1585
2021-02-15 11:25:00+05:30,1616.0,1616.5999755859375,1614.449951171875,1616.449951171875,1616.449951171875,1424
2021-02-15 11:30:00+05:30,1616.4000244140625,1616.4000244140625,1614.0,1614.0,1614.0,1994
2021-02-15 11:35:00+05:30,1614.949951171875,1615.699951171875,1614.199951171875,1614.699951171875,1614.699951171875,938
2021-02-15 11:40:00+05:30,1615.5,1616.0,1614.0,1614.5,1614.5,3011
2021-02-15 11:45:00+05:30,1615.0,1615.0,1613.1500244140625,1614.199951171875,1614.199951171875,1869
2021-02-15 11:50:00+05:30,1613.3499755859375,1614.1500244140625,1612.050048828125,1613.4000244140625,1613.4000244140625,2753
2021-02-15 11:55:00+05:30,1613.8499755859375,1613.8499755859375,1612.0999755859375,1612.9000244140625,1612.9000244140625,1144
2021-02-15 12:00:00+05:30,1612.9000244140625,1612.949951171875,1610.0,1610.1500244140625,1610.1500244140625,3844
2021-02-15 12:05:00+05:30,1610.9000244140625,1612.8499755859375,1608.0,1612.8499755859375,1612.8499755859375,7962
2021-02-15 12:10:00+05:30,1612.75,1613.449951171875,1611.9000244140625,1612.0999755859375,1612.0999755859375,1468
2021-02-15 12:15:00+05:30,1613.5999755859375,1613.75,1612.0,1612.0,1612.0,1618
2021-02-15 12:20:00+05:30,1612.050048828125,1612.949951171875,1611.1500244140625,1612.5,1612.5,1322
2021-02-15 12:25:00+05:30,1612.5,1614.199951171875,1609.0,1609.1500244140625,1609.1500244140625,3243
2021-02-15 12:30:00+05:30,1609.0,1610.4000244140625,1608.550048828125,1609.3499755859375,1609.3499755859375,3402
